,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
841,2190,0,1,1,5,0,4,0,1,0,0,0,0,0,0,0,3,0,1,0,0.3,0.0,0.8529361055,7,0,1,9,0,16,-1,0,2,1,104,3,0.4472135955,1.541573603,0.4449719092,3.6055512755,0.5,0.4,0.0,3,1,8,0,8,1,4,3,1,7,12,0,1,0,0,0,0
842,2193,0,7,1,6,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0.9,0.2,0.6309714732,6,1,-1,0,0,0,1,1,0,1,46,3,0.4,0.7178940734999999,0.3663331817,3.0,0.0,0.8,0.7,3,0,8,3,10,4,7,6,1,4,10,0,1,1,0,1,1
843,2195,0,7,4,11,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.7,0.9,1.4469796128,4,1,-1,0,1,11,1,1,0,1,103,2,0.316227766,0.6974125734000001,0.3583294573,3.4641016151,0.1,0.3,0.2,2,3,7,6,7,6,6,7,4,4,8,0,0,1,0,1,0
844,2203,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.5728219619,11,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.7043988117000001,0.3685105155,3.4641016151,0.1,0.4,0.1,2,3,7,3,10,3,4,5,3,4,6,1,0,1,0,1,0
845,2204,1,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.4,0.6036348234000001,11,1,0,0,1,1,0,1,2,1,65,3,0.316227766,0.6448140228,0.2880972058,3.4641016151,0.3,0.2,0.5,1,1,8,4,8,4,4,8,1,2,3,0,1,1,1,0,0
846,2209,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,1.2,1.55,11,0,-1,0,-1,7,1,1,2,1,104,3,0.4,1.0551036924,0.43,3.7416573868,0.6,0.8,0.9,2,1,8,2,10,3,6,7,0,2,6,0,1,1,0,0,0
847,2210,0,5,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-1.0,-1,0,1,9,1,13,-1,0,-1,1,104,3,0.5656854249000001,2.0552643553,0.465295605,3.6055512755,0.4,0.7,0.9,2,0,6,2,11,1,8,5,2,2,9,0,0,0,0,0,0
848,2211,0,2,1,9,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.8554969316,11,1,-1,0,-1,14,1,1,2,1,29,3,0.3994996871,0.6541191794,0.3984971769,2.6457513111,0.2,0.7,0.0,0,3,8,2,10,2,10,5,1,3,4,0,0,1,0,1,0
849,2213,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.7,0.2,0.5232112384000001,11,1,1,0,0,11,1,1,1,1,103,3,0.316227766,0.6099891613,0.2887905816,2.8284271247,0.0,0.7,0.8,3,2,7,2,10,2,11,2,3,3,11,0,1,1,0,0,1
850,2214,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.709313048,5,1,1,0,1,11,1,1,2,1,16,3,0.3741657387,0.7438869327,0.3185906464,3.4641016151,0.1,0.7,0.7,3,1,7,4,9,1,8,8,2,3,8,0,1,1,0,0,0
851,2219,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.575,6,0,1,0,0,1,1,0,2,1,25,3,0.4,0.7728642927,-1.0,3.6055512755,0.2,0.2,0.6,3,4,9,4,9,1,7,4,0,0,8,0,0,1,0,1,0
852,2222,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.6841966092,11,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.841670417,0.4074309757,3.0,0.0,0.2,0.2,2,3,9,2,5,0,7,7,2,3,6,0,1,0,0,0,0
853,2224,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.8,0.6,1.0859903314,7,1,-1,0,-1,1,1,0,0,1,25,3,0.3741657387,0.8593055287000001,-1.0,3.6055512755,0.5,0.4,0.0,1,2,6,1,9,3,7,4,0,3,1,0,1,1,1,1,0
854,2227,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,1.3,1.4928998627,2,1,-1,0,0,0,1,0,0,1,78,3,0.4,0.8661804633,0.3848376281000001,3.6055512755,0.4,0.6,0.3,4,2,9,4,9,1,9,6,2,4,7,1,1,0,0,1,0
855,2228,0,0,3,8,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.3,0.1,-1.0,7,1,0,0,1,0,1,1,0,1,104,2,0.445421149,0.4285763479,-1.0,0.0,0.7,0.0,0.8,3,4,6,1,11,0,12,7,0,3,7,0,1,0,0,0,0
856,2229,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.4,0.3,0.6614378278,7,1,1,0,0,1,1,0,2,1,80,3,0.316227766,0.8080176743,-1.0,3.7416573868,0.0,0.7,0.0,3,1,6,1,10,0,9,2,2,4,12,0,1,0,1,0,1
857,2230,0,7,1,6,1,6,0,0,1,0,0,0,0,0,0,5,1,0,0,0.1,0.1,-1.0,4,1,-1,0,1,4,1,1,0,1,50,2,0.4,0.6719590208,0.3943348831,3.0,0.5,0.4,0.9,3,0,7,4,11,2,8,9,3,5,5,0,0,0,0,0,0
858,2238,1,5,1,9,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.6571719714,7,1,-1,1,-1,12,1,1,2,1,104,3,0.3741657387,0.737737215,0.3754996671,3.4641016151,0.9,0.1,0.2,3,2,6,6,11,0,11,7,1,6,7,0,1,0,0,0,0
859,2241,0,0,1,4,0,0,0,1,0,0,0,0,1,0,1,5,0,0,1,0.2,0.1,-1.0,7,1,0,2,0,1,0,0,2,1,90,0,0.3741657387,0.8424065290999999,0.3249615362,3.7416573868,0.7,0.6,0.9,3,0,6,3,9,1,16,8,0,8,8,0,0,0,1,0,0
860,2243,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.6,0.4,0.8124038404999999,7,1,1,0,0,11,1,1,2,1,99,2,0.316227766,0.5889127115,0.30331501780000003,2.6457513111,0.0,0.3,0.2,3,4,5,5,11,2,5,6,1,9,3,0,1,1,0,0,0
861,2244,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.7,1.1656543227,11,1,-1,0,-1,4,1,1,2,1,84,3,0.316227766,0.7061565157999999,0.3667424164,3.3166247904,0.0,0.3,0.5,3,3,7,3,9,2,8,11,1,1,9,0,0,0,0,0,0
862,2245,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.8,1.8186533479,3,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6113594119,0.34727510710000004,3.0,0.1,0.6,0.5,1,1,9,2,10,2,8,7,1,2,11,0,0,0,1,1,0
863,2246,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0.6,0.2,0.5916079783,7,1,-1,0,-1,1,1,1,3,1,10,2,0.316227766,0.6364772625999999,0.3768288736,2.8284271247,0.0,0.8,0.1,3,2,7,5,7,6,5,6,3,2,8,0,0,0,0,0,0
864,2249,1,4,1,9,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.7,0.1,0.5629165125,11,1,-1,2,-1,11,0,1,1,1,14,0,0.3741657387,0.7980185948,0.4286023798,3.1622776602,0.6,0.0,0.3,0,2,9,5,9,4,3,2,0,1,7,0,0,0,0,0,0
865,2252,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,1.4,1.3100572507,11,1,-1,0,-1,1,1,1,0,1,52,3,0.3741657387,0.775423105,0.3681032464,3.4641016151,0.0,0.2,0.5,2,1,7,2,7,4,5,4,3,4,7,0,1,1,0,1,0
866,2253,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.8,0.8838834765000001,8,1,-1,0,0,1,1,0,0,1,10,2,0.316227766,0.7991989790999999,0.3814446225,3.7416573868,0.8,0.1,0.5,1,2,9,4,8,4,7,7,2,0,6,0,0,0,1,1,1
867,2254,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1.0,4,1,-1,0,0,7,1,0,0,1,104,2,0.4,1.2635358037,0.43,3.6055512755,0.3,0.2,0.2,4,0,7,3,9,1,9,8,1,3,8,0,0,0,0,1,0
868,2256,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.2,0.3992179856000001,11,1,-1,0,-1,11,1,1,2,1,36,3,0.3741657387,0.8414003479000001,0.3793415348,3.6055512755,0.1,0.0,0.1,2,1,7,2,9,3,14,9,1,1,10,0,1,0,0,0,0
869,2262,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.3,0.5973901573,9,1,1,0,1,11,1,0,2,1,11,2,0.316227766,0.7678051793,0.30331501780000003,3.7416573868,0.7,0.0,0.2,3,4,9,3,10,4,6,2,0,2,7,0,0,0,0,0,0
870,2264,0,6,3,5,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.4,0.0,0.8707037384,4,1,-1,0,1,11,1,0,0,1,101,3,0.3741657387,0.8681461201999999,0.3849675311,3.6055512755,0.8,0.5,0.8,1,5,9,2,8,1,6,4,1,1,8,0,0,1,1,0,0
871,2274,0,7,1,4,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.8,0.6,1.2224463178,11,0,0,9,0,16,0,1,1,1,104,3,0.4472135955,1.3967757293,0.4449719092,3.3166247904,0.2,0.3,0.8,3,1,7,2,7,2,11,1,3,1,6,1,0,1,0,1,0
872,2280,0,3,1,4,1,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0.9,0.4,0.7504165509999999,7,1,-1,0,-1,14,1,1,2,1,68,3,0.3994996871,0.6901760465000001,0.4074309757,2.0,0.4,0.8,0.3,1,1,9,3,10,1,11,4,0,3,5,0,1,1,0,0,1
873,2281,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.7,0.9899494937,11,1,0,0,1,0,1,1,2,1,46,3,0.4,0.7837977054,0.3003331484,3.3166247904,0.3,0.8,0.5,3,3,6,1,10,3,13,3,1,6,3,0,1,0,0,1,1
874,2283,0,0,1,7,0,4,1,0,0,0,0,0,0,0,0,6,1,0,0,0.2,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,64,3,0.3152776554,0.4268857048,0.3612478374,0.0,0.4,0.8,0.7,3,1,5,2,9,1,5,5,3,2,6,0,1,0,0,0,0
875,2284,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.3,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.5872614691,0.3615245497,2.4494897428,0.6,0.1,0.5,2,3,9,5,10,1,10,8,2,6,5,0,1,1,0,0,0
876,2287,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.2,0.3,-1.0,9,1,1,0,0,1,1,0,2,1,25,3,0.4,0.9146760254,-1.0,3.7416573868,0.7,0.3,0.0,2,1,7,4,8,3,7,1,1,1,9,0,0,1,0,0,1
877,2288,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0.0,1.5219231255,3,0,-1,0,-1,1,1,1,2,1,104,3,0.4242640687,0.7662158814,0.4129164564,2.8284271247,0.3,0.3,0.0,3,2,5,4,9,4,3,6,1,5,13,0,1,1,0,1,1
878,2290,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.1,1.1863810518,11,0,-1,1,-1,9,1,1,2,1,61,3,0.4472135955,1.0212109972,0.5204805472,3.4641016151,0.3,0.0,0.8,2,1,9,1,10,2,11,8,2,3,6,0,1,0,1,1,0
879,2291,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.0,0.9209370228,6,1,-1,0,1,11,0,1,0,1,53,2,0.4688283268,0.5337184388,0.4236744033,0.0,0.3,0.1,0.3,1,2,6,3,7,2,9,2,0,9,7,1,1,1,1,1,0
880,2292,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.1,0.3,-1.0,7,1,-1,2,-1,1,1,1,2,1,1,0,0.3741657387,0.8882793981999999,0.4189272013000001,3.4641016151,0.9,0.8,0.4,3,2,7,3,12,2,7,1,2,4,8,0,1,0,0,0,0
881,2293,0,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3,0.3,-1.0,4,1,-1,0,0,14,1,0,0,1,72,2,0.4,1.1963106164,0.4093897898,3.7416573868,0.2,0.4,0.6,3,1,8,6,8,2,15,4,5,0,10,0,0,0,0,1,1
882,2295,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0.9,0.5,0.8692669325,11,0,-1,0,-1,0,1,1,1,1,95,2,0.4,0.8700123490999999,0.4013726448,3.3166247904,0.5,0.6,0.3,2,1,7,1,7,5,9,4,2,3,6,1,1,1,0,1,0
883,2298,0,0,1,5,1,4,0,1,0,0,0,0,0,0,0,3,0,0,1,0.8,0.7,0.9614442262,11,1,1,0,1,6,1,0,0,1,33,3,0.3872983346,0.914642142,0.3286335345,3.7416573868,0.1,0.3,0.3,4,2,9,4,9,3,13,5,3,2,7,0,0,0,0,0,0
884,2303,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.7,0.7,0.6041522987,11,1,1,8,0,4,1,1,2,1,6,3,0.4,0.9648041809,0.3466987165,3.4641016151,0.3,0.4,0.3,3,1,9,5,11,1,9,8,1,4,9,0,1,1,1,0,0
885,2304,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.8,0.5,0.7595228765,7,1,-1,1,-1,3,1,1,2,1,45,3,0.4,0.7835999781,0.3498571137,3.6055512755,0.1,0.3,0.0,4,1,7,3,6,4,9,9,2,2,6,0,0,0,0,0,0
886,2309,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.3,0.0,0.7097534783,4,1,0,0,1,11,1,1,2,1,19,3,0.3155946768,0.4784617224,-1.0,0.0,0.2,0.1,0.0,2,1,6,4,9,1,9,6,3,5,7,0,1,0,0,0,0
887,2311,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.1,0.2,-1.0,4,0,-1,1,1,0,1,1,0,1,104,2,0.5,0.9511411154,0.4467661581,2.8284271247,0.9,0.9,0.2,3,2,10,4,9,2,8,4,0,3,9,0,1,0,0,1,0
888,2313,0,5,3,8,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.5,0.8131727984,7,1,1,0,1,0,1,1,2,1,86,3,0.399374511,0.6577258590999999,0.3278719262,1.4142135624,0.2,0.2,0.3,1,1,4,4,10,3,9,8,3,1,9,0,1,1,0,0,0
889,2314,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3,0.0,0.5419870847,10,1,-1,0,1,1,1,1,0,1,70,2,0.3741657387,0.819582135,0.3860051813,3.4641016151,0.2,0.5,0.2,3,2,7,5,9,2,6,3,3,3,8,0,0,1,0,0,1
890,2315,0,2,2,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,0.2,0.5755432217,7,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.7766079028,0.374566416,3.4641016151,0.7,0.0,0.4,4,2,7,3,9,2,9,11,2,0,4,0,1,0,0,1,0
891,2318,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.7,0.9,1.1605494388,11,1,-1,0,-1,11,1,1,2,1,44,3,0.4458699362,0.7023425973,0.4024922359000001,2.2360679775,0.2,0.7,0.6,2,3,8,0,9,2,10,5,1,2,4,0,1,1,0,0,0
892,2321,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,0.6887488656999999,8,1,-1,8,1,11,1,0,0,1,71,2,0.5291502621999999,1.6768969769,0.4949747468,3.7416573868,0.6,0.2,0.6,3,3,8,1,10,1,3,12,4,3,4,0,1,0,0,0,0
893,2325,0,5,1,6,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.7071067812,7,1,1,0,1,14,1,1,2,1,68,3,0.4,0.8176766117000001,0.3443835072,2.8284271247,0.4,0.9,0.0,0,3,8,3,8,1,8,4,1,2,6,0,1,1,0,1,0
894,2330,0,0,1,6,1,4,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.5,1.0068515283,11,1,-1,0,-1,0,1,0,2,1,87,3,0.316227766,0.8399503134,0.3615245497,3.7416573868,0.4,0.7,0.4,1,2,9,5,10,3,4,3,0,2,2,0,1,0,1,0,1
895,2332,0,2,2,6,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,0.3,0.6199798384,4,1,-1,0,0,0,1,1,0,1,39,1,0.316227766,0.5908216719,0.3744329045000001,2.2360679775,0.6,0.4,0.7,1,1,8,1,9,2,9,6,2,0,7,0,0,1,0,1,1
896,2333,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.8,0.9,1.2272937709,10,1,-1,0,0,9,1,0,0,1,104,2,0.4,1.0310970648,0.3847076812,3.7416573868,0.1,0.7,0.7,1,3,8,1,9,2,6,5,2,3,5,0,1,0,1,0,0
897,2334,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0.9,0.3,0.5471517157,11,1,0,0,0,4,1,1,2,1,12,3,0.4,0.8692639615000001,0.3278719262,3.4641016151,0.2,0.4,0.7,0,2,7,4,10,6,14,8,0,5,8,0,1,0,1,1,0
898,2336,0,2,2,0,0,-1,0,1,0,0,0,0,0,0,0,2,0,1,0,0.7,0.2,0.6437196595,6,1,1,0,0,1,-1,0,1,1,91,3,0.4242640687,1.1251997068,0.38249183,3.6055512755,0.1,0.2,0.2,3,3,7,1,11,2,8,3,1,1,7,0,1,1,1,0,0
899,2337,0,7,1,3,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.4,0.2,0.4623310502,4,1,-1,0,1,15,1,1,0,1,5,2,0.4242640687,0.9955686942,0.4,3.4641016151,0.6,0.3,0.0,4,3,8,3,7,4,4,10,0,3,11,0,0,0,0,0,0
900,2343,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.1,0.5031152949000001,7,1,-1,0,-1,10,1,0,2,1,89,2,0.3872983346,1.0693900324,0.4086563348,3.6055512755,0.5,0.9,0.7,3,0,9,2,10,2,5,5,3,2,6,0,0,0,1,1,0
901,2344,0,5,1,11,1,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0.4,0.0,1.2023414656,11,1,1,0,1,11,1,0,2,1,101,3,0.3741657387,0.9089772656,0.3214031736,3.6055512755,0.5,0.2,0.4,1,3,9,3,12,2,10,9,2,6,5,0,0,1,0,0,0
902,2346,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.5,0.9695359715,6,1,-1,0,1,14,1,1,0,1,104,1,0.3160696126,0.5442790364,0.3016620626,2.6457513111,0.1,0.5,0.6,1,2,8,6,10,3,7,3,5,4,12,0,1,1,1,1,0
903,2347,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.4663689527,6,1,-1,0,1,1,1,1,0,1,80,2,0.316227766,0.7532025289000001,-1.0,3.6055512755,0.5,0.7,0.6,4,1,9,4,10,1,9,12,2,2,8,0,1,0,0,0,0
904,2348,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.4,0.8796306043000001,11,1,0,0,1,0,1,1,2,1,95,2,0.4,0.7517747597,0.3348133809,2.8284271247,0.9,0.3,0.9,2,2,8,3,10,2,11,7,3,2,9,0,1,0,0,0,0
905,2352,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.4,0.703562364,5,1,1,0,0,14,1,1,2,1,72,3,0.4,1.1058820944,0.3504283094,3.6055512755,0.2,0.4,0.1,1,4,8,3,9,2,9,10,0,1,6,0,0,1,0,0,0
906,2358,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.4,0.6878408246,11,0,-1,0,-1,14,1,1,1,1,104,2,0.4459820624000001,0.6658276401,0.4062019202,1.7320508076,0.8,0.8,0.3,2,0,8,5,7,1,5,4,1,2,12,0,0,1,1,1,0
907,2363,0,6,1,6,0,6,0,0,0,1,0,0,0,0,0,11,1,0,0,0.5,0.1,0.5926634796,2,1,-1,0,1,0,1,1,0,1,43,1,0.3994996871,0.4356054018,0.3667424164,0.0,0.0,0.2,0.9,2,2,9,2,11,1,15,7,4,4,10,0,1,0,0,0,0
908,2365,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.8,0.5437140793,7,0,-1,0,-1,15,1,1,2,1,5,2,0.4472135955,1.1909698111,0.4,3.4641016151,0.8,0.6,0.8,1,2,9,4,9,1,12,3,0,2,9,0,1,1,0,0,0
909,2367,0,1,1,7,1,6,0,0,0,1,0,0,0,0,0,3,0,0,0,0.1,0.1,-1.0,6,1,-1,0,0,1,1,1,0,1,65,1,0.316227766,0.6191669957,0.3521363372,3.1622776602,0.2,0.8,0.4,2,2,9,5,8,3,7,3,2,4,11,0,1,1,0,1,1
910,2371,0,6,1,5,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.3,0.4,-1.0,8,0,-1,8,1,13,1,1,0,1,20,3,0.4472135955,0.7930222554,0.4295346319,2.2360679775,0.7,0.5,0.9,2,0,7,2,10,1,4,7,1,4,9,0,0,0,1,0,0
911,2373,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.0,0.5,1.1127106542,11,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.5564237935,0.3583294573,2.4494897428,0.1,0.8,0.8,3,3,8,3,10,3,9,7,0,2,11,0,1,1,0,1,0
912,2374,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.3,1.2469963913,11,1,-1,0,-1,10,1,1,2,1,28,3,0.3741657387,0.9966680026,0.3788139385,3.6055512755,0.9,0.9,0.2,3,2,9,1,9,3,8,5,0,3,6,0,1,1,0,0,0
913,2375,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,0.4,0.595294045,11,1,1,0,1,1,1,0,2,1,65,3,0.316227766,0.7581376704,0.2880972058,3.6055512755,0.8,0.0,0.2,2,3,9,5,8,3,9,2,1,1,7,0,1,1,1,0,0
914,2377,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7,0.4,0.2561737691,11,1,-1,0,-1,0,0,0,0,1,87,3,0.316227766,0.7692703423,0.3615245497,3.7416573868,0.5,0.5,0.8,2,1,7,4,8,4,9,8,1,2,10,0,1,1,1,0,0
915,2378,0,2,3,9,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,1.3,1.3802173742,11,1,1,0,1,11,1,1,2,1,104,3,0.4472135955,0.8380048126999999,0.35818989380000005,3.1622776602,0.6,0.9,0.0,2,1,8,2,11,1,3,7,2,5,5,0,0,1,0,0,0
916,2379,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.7,0.4,0.7031180555,6,1,-1,0,-1,14,1,1,3,1,104,1,0.3160696126,0.5599955726,0.3556683849,2.6457513111,0.8,0.0,0.9,4,2,9,1,9,3,7,5,4,2,5,1,1,1,0,1,1
917,2380,0,1,1,10,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.4,0.6763874629000001,7,1,-1,0,-1,11,1,1,2,1,44,3,0.4472135955,0.8053411576,0.4062019202,3.3166247904,0.4,0.9,0.4,3,2,7,3,10,1,10,4,3,4,9,0,1,1,0,0,0
918,2382,0,4,1,3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0.9,0.7,1.1034038245,9,1,0,1,0,3,1,0,2,1,59,3,0.316227766,0.8282212345000001,0.3096772513,3.7416573868,0.7,0.3,0.9,5,3,9,2,11,4,10,6,0,1,8,0,1,0,0,1,0
919,2387,0,3,1,6,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.2,0.5099019514,7,1,-1,0,-1,1,1,0,2,1,51,2,0.3741657387,0.8877494993,0.4017461885,3.6055512755,0.6,0.4,0.2,1,2,6,3,8,2,11,1,3,3,11,0,1,1,0,0,0
920,2389,0,7,1,8,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0.3,0.4,-1.0,4,1,-1,0,1,11,1,1,0,1,57,2,0.423792402,0.6011009184,0.3734969879,1.7320508076,0.9,0.4,0.9,4,2,8,6,11,3,2,6,3,6,5,1,0,0,1,0,1
921,2391,0,1,2,1,1,-1,0,0,1,0,0,0,0,0,0,7,0,1,0,0.1,0.2,-1.0,9,1,0,2,1,0,-1,1,0,1,100,0,0.3997499218,0.7558839443,0.3193743885,3.1622776602,0.0,0.8,0.7,3,3,9,4,9,1,6,4,1,1,12,0,1,1,0,0,0
922,2393,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.3,0.5024937811,6,1,-1,0,1,14,1,1,0,1,104,3,0.4240283009,0.44732908,0.410487515,0.0,0.3,0.7,0.9,2,2,7,5,11,2,11,9,0,4,8,0,1,1,0,1,0
923,2398,0,5,1,7,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0.0,1.6,1.559647396,10,1,-1,0,0,0,1,1,0,1,34,2,0.4,0.7793300789000001,0.3780211634,3.3166247904,0.9,0.7,0.3,3,2,8,1,10,2,6,5,3,2,12,0,0,1,0,1,0
924,2400,0,1,1,6,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.7,0.5,0.6566962768,11,1,-1,2,-1,11,1,1,0,1,94,0,0.3741657387,0.8579477724,0.4301162634,3.6055512755,0.0,0.6,0.1,2,1,9,2,7,3,7,4,1,1,17,0,0,1,0,0,0
925,2404,1,6,1,2,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.8,0.6,1.2242344547,7,0,0,1,0,9,1,1,1,1,61,3,0.4472135955,0.9916594323,0.3819685851,3.3166247904,0.3,0.1,0.3,3,4,5,1,12,2,6,4,4,6,13,0,1,1,0,0,0
926,2409,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.2,0.3,-1.0,6,1,-1,0,-1,0,1,1,2,1,39,3,0.3160696126,0.6800127612000001,0.3744329045000001,3.0,0.3,0.3,0.3,1,3,8,5,10,4,9,10,3,6,3,0,1,0,1,1,1
